Sample_Id,Latitude,Longitude,Midpoint_Date_Local,Year,Month,Day,Chlorophyll_Index,Ceratium fusus,Ceratium furca,Ceratium lineatum,Ceratium tripos,Ceratium macroceros,Ceratium horridum,Ceratium longipes,Ceratium arcticum,Dinoflagellate cysts (Total),Ceratium kofoidii
445MC-1,43.267,-65.78,2/25/14 6:04,2014,2,25,1,0,0,0,0,0,0,0,0,0,0
445MC-3,43.272,-66.233,2/25/14 8:19,2014,2,25,1,0,0,0,0,0,0,0,0,0,0
445MC-5,43.31,-66.687,2/25/14 10:50,2014,2,25,1,0,0,0,0,0,0,0,0,0,0
445MC-7,43.345,-67.143,2/25/14 13:21,2014,2,25,1,0,0,0,0,0,0,0,0,0,0
445MC-9,43.38,-67.6,2/25/14 15:53,2014,2,25,1,0,0,0,0,0,0,0,0,0,0
445MC-11,43.413,-68.055,2/25/14 18:23,2014,2,25,2,0,0,0,0,0,0,0,0,0,0
445MC-13,43.443,-68.513,2/25/14 20:55,2014,2,25,1,0,0,0,0,0,0,0,0,0,0
445MC-15,43.472,-68.97,2/25/14 23:27,2014,2,25,1,0,0,0,0,0,0,0,0,0,0
445MC-17,43.5,-69.427,2/26/14 1:58,2014,2,26,1,0,0,0,0,0,0,0,0,0,0
446MC-1,43.317,-65.428,3/26/14 2:50,2014,3,26,1,0,0,0,0,0,0,0,0,0,0
446MC-3,43.335,-65.867,3/26/14 4:38,2014,3,26,1,0,0,0,0,0,0,0,0,0,0
446MC-5,43.373,-66.32,3/26/14 6:32,2014,3,26,1,0,0,0,0,0,0,0,0,0,0
446MC-7,43.41,-66.777,3/26/14 8:26,2014,3,26,1,0,0,0,0,0,0,0,0,0,0
446MC-9,43.445,-67.233,3/26/14 10:21,2014,3,26,1,0,0,0,0,0,0,0,0,0,0
446MC-11,43.477,-67.69,3/26/14 12:15,2014,3,26,1,0,0,0,0,0,0,0,0,0,0
446MC-13,43.508,-68.148,3/26/14 14:09,2014,3,26,1,0,0,0,0,0,0,0,0,0,0
446MC-15,43.537,-68.607,3/26/14 16:03,2014,3,26,1,0,0,0,0,0,0,0,0,0,0
446MC-17,43.565,-69.063,3/26/14 17:57,2014,3,26,1,0,0,0,0,0,0,0,0,0,0
446MC-19,43.59,-69.523,3/26/14 19:51,2014,3,26,1,0,0,0,0,0,0,0,0,0,0
474MB-1,40.322,-73.683,4/25/14 19:12,2014,4,25,1,0,0,0,0,0,0,0,0,0,0
474MB-3,40.087,-73.373,4/25/14 20:40,2014,4,25,1,0,15000,0,0.001,0,0,0,0,0,0
474MB-5,39.852,-73.065,4/25/14 22:09,2014,4,25,1,0,0,0,0,0,0,0,0,0,0
474MB-7,39.608,-72.767,4/25/14 23:36,2014,4,25,2,0.001,170000,0,15000,0,0,0,0,0,0
474MB-9,39.355,-72.488,4/26/14 0:58,2014,4,26,1,15000,0.001,0,0.001,0,0,0.001,0,0,0
474MB-11,39.098,-72.212,4/26/14 2:19,2014,4,26,1,0,15000,0,0,0,0,0,0,0,0
474MB-13,38.853,-71.915,4/26/14 3:44,2014,4,26,1,0,0,0,0,0,0,0,0,0,0
474MB-15,38.632,-71.595,4/26/14 5:13,2014,4,26,1,0.001,15000,0,0,0.001,0,0,0,0,0
474MB-17,38.41,-71.277,4/26/14 6:42,2014,4,26,1,0,0,0,0,0,0,0,0,0,0
474MB-19,38.203,-70.95,4/26/14 8:00,2014,4,26,1,15000,225000,0,15000,15000,0,0,0,0,0
474MB-21,38,-70.615,4/26/14 9:11,2014,4,26,2,15000,170000,15000,15000,0.001,15000,0,0,0,0
474MB-23,37.797,-70.28,4/26/14 10:22,2014,4,26,2,0.001,130000,15000,0.001,15000,0,0,0,0,0
474MB-25,37.595,-69.958,4/26/14 11:31,2014,4,26,2,15000,170000,15000,0.001,0,0,0,0,0,0
474MB-27,37.38,-69.637,4/26/14 12:38,2014,4,26,2,15000,95000,15000,0,15000,0,0,0,0,0
474MB-29,37.165,-69.317,4/26/14 13:46,2014,4,26,1,15000,0,0.001,15000,0.001,0,0,0,0,0
448MC-1,43.29,-65.67,5/19/14 5:47,2014,5,19,2,0,0,0,0,0,0,0,0,0,0
448MC-3,43.26,-66.122,5/19/14 8:03,2014,5,19,2,0,0,0,0,0,0,0,0,0,0
448MC-5,43.288,-66.578,5/19/14 10:22,2014,5,19,2,0,0,0,0,0,0,0,0,0,0
448MC-7,43.315,-67.033,5/19/14 12:41,2014,5,19,2,0,0,0,0,0,0,0,0,0,0
448MC-9,43.342,-67.492,5/19/14 15:01,2014,5,19,1,0,0,0,0,0,0,0,0,0,0
448MC-11,43.365,-67.948,5/19/14 17:20,2014,5,19,1,0,0,0,0,0,0,0,0,0,0
448MC-13,43.387,-68.407,5/19/14 19:40,2014,5,19,1,0,0,0,0,0,0,0,0,0,0
448MC-15,43.407,-68.865,5/19/14 21:59,2014,5,19,1,0,0,0,0,0,0,0,0,0,0
448MC-17,43.425,-69.322,5/20/14 0:18,2014,5,20,1,0,0,0,0,0,0,0,0,0,0
475MB-1,40.31,-73.658,5/23/14 18:23,2014,5,23,1,15000,15000,0,0,0,0,0,0,0,0
475MB-3,40.058,-73.372,5/23/14 19:44,2014,5,23,1,0.001,0,0,0,0,0,0,0,0,0
475MB-5,39.807,-73.087,5/23/14 21:04,2014,5,23,1,0,0.001,0,0.001,0,0,0,0,0,0
475MB-7,39.555,-72.803,5/23/14 22:24,2014,5,23,1,0,15000,0,0,0,0,0,0,0,0
475MB-9,39.307,-72.527,5/23/14 23:43,2014,5,23,1,0.001,0.001,0,0,0,0.001,0,0,0,0
475MB-11,39.053,-72.245,5/24/14 1:04,2014,5,24,1,0,0,0,0,0,0,0,0,0,0
475MB-13,38.802,-71.965,5/24/14 2:24,2014,5,24,1,0,0,0,0,0.001,0,0,0,0,0
475MB-15,38.547,-71.683,5/24/14 3:44,2014,5,24,1,15000,0,0,0,15000,0,0,0,0,0
475MB-17,38.295,-71.403,5/24/14 5:03,2014,5,24,1,0,0,0,0.001,0,0,0,0,0,0
475MB-19,38.043,-71.127,5/24/14 6:21,2014,5,24,1,0,0.001,0,0,0.001,0,0,0,0,0
475MB-21,37.797,-70.84,5/24/14 7:37,2014,5,24,1,0,35000,0,0,15000,0,0,0,0,0
475MB-23,37.567,-70.533,5/24/14 8:49,2014,5,24,1,0,0,0,0,0.001,0,0,0,0,0
475MB-25,37.337,-70.23,5/24/14 10:01,2014,5,24,1,0,0,0,0,0.001,0,0,0,0,0
475MB-27,37.105,-69.928,5/24/14 11:12,2014,5,24,1,0,0,0,0,0,0,0,0,0,0
475MB-29,36.858,-69.638,5/24/14 12:32,2014,5,24,1,0,0,0,0,0,0,0,0,0,0
475MB-31,36.613,-69.357,5/24/14 13:50,2014,5,24,1,0,0,0,0,0,0,0,0,0,0
476MB-1,40.32,-73.655,6/20/14 19:39,2014,6,20,1,35000,95000,0,0,15000,0,0,0,0,0
476MB-3,40.078,-73.353,6/20/14 20:52,2014,6,20,2,65000,95000,0,15000,15000,0,0,0,35000,0
476MB-5,39.838,-73.052,6/20/14 22:05,2014,6,20,1,0,0.001,0,0,0,0,0,0,15000,0
476MB-7,39.598,-72.762,6/20/14 23:18,2014,6,20,1,0,0.001,0,0,0,0,0,0,0,0
476MB-9,39.345,-72.483,6/21/14 0:36,2014,6,21,1,0,0,0,0,0.001,0,0,0,0,0
476MB-11,39.088,-72.207,6/21/14 1:54,2014,6,21,1,0,0,0,0,0,0,0,0,0.001,0
476MB-13,38.83,-71.93,6/21/14 3:13,2014,6,21,1,0,0,0,0,0,0,0,0,0,0
476MB-15,38.583,-71.642,6/21/14 4:29,2014,6,21,1,15000,0,0.001,0,0.001,0,0,0,0,0
476MB-17,38.335,-71.357,6/21/14 5:46,2014,6,21,1,15000,0,0,0,0,0,0,0,0,0
476MB-19,38.087,-71.075,6/21/14 7:03,2014,6,21,1,0,0,0,0,0,0,0,0,0,0
476MB-21,37.863,-70.773,6/21/14 8:15,2014,6,21,1,15000,0,0,0,0.001,0,0,0,0,0
476MB-23,37.638,-70.462,6/21/14 9:29,2014,6,21,1,15000,15000,0,0,0,0,0,0,0,0
476MB-25,37.412,-70.152,6/21/14 10:43,2014,6,21,1,0,0,0,0,0.001,0,0,0,0.001,0
476MB-27,37.187,-69.847,6/21/14 11:58,2014,6,21,1,0,0,0,0,0,0,0,0,0,0
476MB-29,36.96,-69.542,6/21/14 13:15,2014,6,21,1,15000,0,0,0,0,0,0,0,0,0
449MC-1,43.147,-65.897,7/25/14 14:16,2014,7,25,1,0,0,0,0,0,0,0,0,0,0
449MC-3,43.205,-66.345,7/25/14 15:48,2014,7,25,1,0,0,0,0,0,0,0,0,0,0
449MC-5,43.263,-66.797,7/25/14 17:20,2014,7,25,1,0,0,0,0,0,0,0,0,0,0
449MC-7,43.318,-67.248,7/25/14 18:53,2014,7,25,1,0,0,0,0,0,0,0,0,0,0
449MC-9,43.372,-67.702,7/25/14 20:25,2014,7,25,1,0,0,0,0,0,0,0,0,0,0
449MC-11,43.422,-68.153,7/25/14 21:57,2014,7,25,1,0,0,0,0,0,0,0,0,0,0
449MC-13,43.472,-68.608,7/25/14 23:29,2014,7,25,1,0,0,0,0,0,0,0,0,0,0
449MC-15,43.52,-69.063,7/26/14 1:01,2014,7,26,1,0,0,0,0,0,0,0,0,0,0
477MB-1,40.187,-73.513,8/8/14 19:44,2014,8,8,2,0,0,0,0,0,0,0,0,0,0
477MB-3,39.938,-73.222,8/8/14 21:01,2014,8,8,1,15000,0,0,0,15000,0,0,0,0,0
477MB-5,39.69,-72.933,8/8/14 22:16,2014,8,8,2,0,0,0,0,0,0,0,0,15000,0
477MB-7,39.437,-72.647,8/8/14 23:33,2014,8,8,2,15000,0,0,0,0,0,0,0,0,0
477MB-9,39.18,-72.372,8/9/14 0:51,2014,8,9,1,0.001,0,0,0,0,0,0,0,0,0
477MB-11,38.922,-72.1,8/9/14 2:09,2014,8,9,1,0,0,0,0,0,0,0,0,0,0
477MB-13,38.672,-71.833,8/9/14 3:25,2014,8,9,1,0,0,0,0,0,0,0,0,0,0
477MB-15,38.42,-71.553,8/9/14 4:41,2014,8,9,1,0,0,0,0,0,0,0,0,0,0
477MB-17,38.168,-71.275,8/9/14 5:58,2014,8,9,1,15000,0,0,0,15000,0,0,0,0,0
477MB-19,37.913,-70.995,8/9/14 7:17,2014,8,9,1,0,0,0,0,0,0,0,0,0,0
477MB-21,37.7,-70.672,8/9/14 8:31,2014,8,9,1,0,0,0,0,0,0,0,0,0,0
477MB-23,37.485,-70.348,8/9/14 9:46,2014,8,9,1,0,0,0,0,0,0,0,0,0,0
477MB-25,37.27,-70.028,8/9/14 11:00,2014,8,9,1,0,0,0,0,0,0,0,0,0,0
477MB-27,37.032,-69.742,8/9/14 12:18,2014,8,9,1,0,0,0,0,0,0,0,0,0,0
477MB-29,36.782,-69.465,8/9/14 13:36,2014,8,9,1,0,0,0,0,0,0,0,0,0,0
450MC-1,43.145,-65.9,8/20/14 14:50,2014,8,20,2,0,0,0,0,0,0,0,0,0,0
450MC-3,43.203,-66.35,8/20/14 16:21,2014,8,20,1,0,0,0,0,0,0,0,0,0,0
450MC-5,43.26,-66.802,8/20/14 17:51,2014,8,20,1,0,0,0,0,0,0,0,0,0,0
450MC-7,43.315,-67.253,8/20/14 19:23,2014,8,20,1,0,0,0,0,0,0,0,0,0,0
450MC-9,43.367,-67.705,8/20/14 20:53,2014,8,20,1,0,0,0,0,0,0,0,0,0,0
450MC-11,43.418,-68.16,8/20/14 22:24,2014,8,20,1,0,0,0,0,0,0,0,0,0,0
450MC-13,43.468,-68.612,8/20/14 23:54,2014,8,20,1,0,0,0,0,0,0,0,0,0,0
450MC-15,43.515,-69.067,8/21/14 1:24,2014,8,21,1,0,0,0,0,0,0,0,0,0,0
450MC-17,43.56,-69.523,8/21/14 2:55,2014,8,21,1,0,0,0,0,0,0,0,0,0,0
478MB-1,40.297,-73.67,9/12/14 18:05,2014,9,12,6.5,0,0,0,0,15000,0,0,0,0,0
478MB-3,40.052,-73.373,9/12/14 19:28,2014,9,12,1,65000,0.001,0,0,0.001,0,0,0,0,0
478MB-5,39.805,-73.08,9/12/14 20:51,2014,9,12,1,65000,0,0,0,65000,0,0,0,0,0
478MB-7,39.56,-72.788,9/12/14 22:14,2014,9,12,1,35000,15000,0,0.001,0,0,0,0,0.001,0
478MB-9,39.312,-72.503,9/12/14 23:39,2014,9,12,1,0,0,0,15000,0,0,0,0,15000,0
478MB-11,39.055,-72.228,9/13/14 1:06,2014,9,13,1,0,0,0,0.001,0,0,0,0,0,0
478MB-13,38.798,-71.955,9/13/14 2:33,2014,9,13,1,0,0,0,0,0,0,0,0,0,0
478MB-15,38.543,-71.685,9/13/14 3:59,2014,9,13,1,0,0,0,0,0,0,0,0,0,0
478MB-17,38.285,-71.415,9/13/14 5:24,2014,9,13,1,0,0,0,0,0,0,0,0,0,0
478MB-19,38.027,-71.147,9/13/14 6:49,2014,9,13,1,0,0,0,0.001,0,0,0,0,0,0
478MB-21,37.798,-70.83,9/13/14 8:15,2014,9,13,1,0,0,0,0,0.001,0,0,0,0,0
478MB-23,37.587,-70.505,9/13/14 9:38,2014,9,13,1,0,0,0,0,0,0,0,0,0,0
478MB-25,37.375,-70.18,9/13/14 11:02,2014,9,13,1,0,0,0,0,0,0,0,0,0,0
478MB-27,37.148,-69.875,9/13/14 12:25,2014,9,13,1,0,0,0,0,0,0,0,0,0,0
478MB-29,36.917,-69.575,9/13/14 13:47,2014,9,13,1,0,0,0,0,0,0,0,0,0,0
451MC-1,43.145,-65.898,9/17/14 4:06,2014,9,17,2,0,0,0,0,0,0,0,0,0,0
451MC-3,43.203,-66.347,9/17/14 5:30,2014,9,17,1,0,0,0,0,0,0,0,0,0,0
451MC-5,43.258,-66.8,9/17/14 6:54,2014,9,17,1,0,0,0,0,0,0,0,0,0,0
451MC-6,43.287,-67.025,9/17/14 7:36,2014,9,17,1,0,0,0,0,0,0,0,0,0,0
451MC-7,43.313,-67.25,9/17/14 8:19,2014,9,17,1,0,0,0,0,0,0,0,0,0,0
451MC-9,43.365,-67.703,9/17/14 9:43,2014,9,17,1,0,0,0,0,0,0,0,0,0,0
451MC-11,43.417,-68.157,9/17/14 11:07,2014,9,17,1,0,0,0,0,0,0,0,0,0,0
451MC-13,43.465,-68.612,9/17/14 12:31,2014,9,17,1,0,0,0,0,0,0,0,0,0,0
451MC-15,43.513,-69.065,9/17/14 13:54,2014,9,17,1,0,0,0,0,0,0,0,0,0,0
451MC-17,43.558,-69.52,9/17/14 15:18,2014,9,17,1,0,0,0,0,0,0,0,0,0,0
479MB-1,40.337,-73.695,10/9/14 17:44,2014,10,9,6.5,15000,0,0,0,15000,0,0,0,0,0
479MB-3,40.09,-73.402,10/9/14 19:00,2014,10,9,2,0,0,0,15000,0,0,0,0,0,0
479MB-5,39.843,-73.112,10/9/14 20:17,2014,10,9,2,15000,15000,0,0.001,0,15000,0,0,0,0
479MB-7,39.593,-72.823,10/9/14 21:33,2014,10,9,1,15000,0,0,0,15000,0,0,0,15000,0
479MB-9,39.345,-72.537,10/9/14 22:50,2014,10,9,1,15000,0,0,0,0.001,0,0,0,0,0
479MB-11,39.098,-72.247,10/10/14 0:10,2014,10,10,1,0,0,0,0,0,0,0,0,0,0
479MB-13,38.853,-71.957,10/10/14 1:29,2014,10,10,1,0,0,0,0,0,0,0,0,0,0
479MB-15,38.607,-71.668,10/10/14 2:49,2014,10,10,1,0,0,0,0,0,0,0,0,0,0
479MB-17,38.377,-71.368,10/10/14 4:04,2014,10,10,1,0,0,0,0,0,0,0,0,0,0
479MB-19,38.148,-71.057,10/10/14 5:18,2014,10,10,1,0,0,0,0,0,0,0,0,0,0
479MB-21,37.92,-70.75,10/10/14 6:33,2014,10,10,1,0,0,0,0,0,0,0,0,0,0
479MB-23,37.69,-70.44,10/10/14 7:47,2014,10,10,1,0,0,0,0,0,0,0,0,0,0
479MB-25,37.465,-70.132,10/10/14 9:01,2014,10,10,1,0,0,0,0,0,0,0,0,0,0
479MB-27,37.238,-69.823,10/10/14 10:14,2014,10,10,1,0,0,0,0,0,0,0,0,0,0
479MB-29,37.008,-69.52,10/10/14 11:29,2014,10,10,1,0,0,0,0,0,0,0,0,0,0
479MB-31,36.77,-69.23,10/10/14 12:49,2014,10,10,1,0,0,0,0,0,0,0,0,0,0
452MC-1,43.147,-65.915,10/15/14 13:12,2014,10,15,1,0,0,0,0,0,0,0,0,0,0
452MC-3,43.205,-66.365,10/15/14 14:55,2014,10,15,2,0,0,0,0,0,0,0,0,0,0
452MC-5,43.262,-66.817,10/15/14 16:38,2014,10,15,1,0,0,0,0,0,0,0,0,0,0
452MC-7,43.315,-67.268,10/15/14 18:22,2014,10,15,1,0,0,0,0,0,0,0,0,0,0
452MC-9,43.368,-67.722,10/15/14 20:06,2014,10,15,1,0,0,0,0,0,0,0,0,0,0
452MC-11,43.418,-68.173,10/15/14 21:49,2014,10,15,1,0,0,0,0,0,0,0,0,0,0
452MC-13,43.467,-68.628,10/15/14 23:33,2014,10,15,1,0,0,0,0,0,0,0,0,0,0
452MC-15,43.515,-69.083,10/16/14 1:16,2014,10,16,1,0,0,0,0,0,0,0,0,0,0
480MB-1,40.267,-73.607,11/22/14 0:26,2014,11,22,6.5,0,0,0,0,0.001,0,0,0,0,0
480MB-3,40.023,-73.308,11/22/14 2:14,2014,11,22,2,0,0,0,0,0,0,0,0,0,0
480MB-5,39.778,-73.013,11/22/14 4:01,2014,11,22,2,0.001,0,0,0,0,0,0,0,0,0
480MB-7,39.532,-72.713,11/22/14 5:36,2014,11,22,2,0,0,0,0,0,0,0,0,0,0
480MB-9,39.287,-72.42,11/22/14 7:06,2014,11,22,1,0.001,0.001,0,0,0,0,0,0,0,0
480MB-11,39.047,-72.128,11/22/14 8:36,2014,11,22,1,0,0,0,0,0,0,0,0,0,0
480MB-13,38.808,-71.828,11/22/14 10:03,2014,11,22,1,0,0,0,0,0,0,0,0,0,0
480MB-15,38.568,-71.53,11/22/14 11:30,2014,11,22,1,35000,0,0,0,15000,0,0,0,0,0
480MB-17,38.337,-71.22,11/22/14 12:55,2014,11,22,1,0.001,0,0,0,0,0,0,0,0,0
480MB-19,38.117,-70.903,11/22/14 14:16,2014,11,22,2,0,0,0,0,0,0,0,0,0,0
480MB-21,37.887,-70.59,11/22/14 15:35,2014,11,22,1,0,0,0,0,0,0,0,0,0,0
480MB-23,37.645,-70.302,11/22/14 16:48,2014,11,22,1,0,0,0,0,0,0,0,0,0,0
480MB-25,37.402,-70.013,11/22/14 18:01,2014,11,22,1,0,0,0,0,0,0,0,0,0,0
480MB-27,37.157,-69.728,11/22/14 19:14,2014,11,22,1,0,0,0,0,0,0,0,0,0,0
480MB-29,36.933,-69.425,11/22/14 20:33,2014,11,22,1,0,0,0,0.001,35000,0,0,0,0,0
480MB-31,36.708,-69.117,11/22/14 21:52,2014,11,22,1,0,0,0,0,0,0,0,0,0,0
480MB-33,36.483,-68.812,11/22/14 23:12,2014,11,22,1,0,0,0,0,0,0,0,0,0,0
480MB-35,36.245,-68.525,11/23/14 0:51,2014,11,23,1,0,0,0,0,0,0,0,0,0,0
480MB-37,36.005,-68.242,11/23/14 2:35,2014,11,23,1,0,0,0,0,0,0,0,0,0,0
480MB-39,35.753,-67.968,11/23/14 4:21,2014,11,23,1,0,0,0,0,0,0,0,0,0,0
480MB-41,35.495,-67.71,11/23/14 6:09,2014,11,23,1,0,0,0,0,0,0,0,0,0,0
454MC-1,43.147,-65.908,12/16/14 15:26,2014,12,16,1,0,0,0,0,0,0,0,0,0,0
454MC-3,43.205,-66.358,12/16/14 16:56,2014,12,16,1,0,0,0,0,0,0,0,0,0,0
454MC-5,43.262,-66.808,12/16/14 18:25,2014,12,16,1,0,0,0,0,0,0,0,0,0,0
454MC-7,43.317,-67.26,12/16/14 19:55,2014,12,16,1,0,0,0,0,0,0,0,0,0,0
454MC-9,43.368,-67.712,12/16/14 21:25,2014,12,16,1,0,0,0,0,0,0,0,0,0,0
454MC-11,43.42,-68.167,12/16/14 22:55,2014,12,16,1,0,0,0,0,0,0,0,0,0,0
454MC-13,43.47,-68.62,12/17/14 0:25,2014,12,17,1,0,0,0,0,0,0,0,0,0,0
454MC-15,43.517,-69.075,12/17/14 1:54,2014,12,17,1,0,0,0,0,0,0,0,0,0,0
454MC-17,43.562,-69.53,12/17/14 3:24,2014,12,17,1,0,0,0,0,0,0,0,0,0,0
481MB-1,40.295,-73.648,1/3/15 4:59,2015,1,3,1,0,0,0,0,0,0,0,0,0,0
481MB-3,40.052,-73.35,1/3/15 6:38,2015,1,3,1,0.001,0,0,0,0,0,0,0,0,0
481MB-5,39.805,-73.05,1/3/15 8:17,2015,1,3,2,0,0,0,0,0,0,0,0,0,0
481MB-7,39.558,-72.758,1/3/15 9:44,2015,1,3,2,0,0,0,0,0.001,0,0,0,0,0
481MB-9,39.31,-72.47,1/3/15 11:13,2015,1,3,2,0,0,0,0,0,0,0,0,0,0
481MB-11,39.067,-72.185,1/3/15 12:40,2015,1,3,1,0,0,0,15000,0,0,0,0,0,0
481MB-13,38.818,-71.897,1/3/15 14:07,2015,1,3,1,0,0,0,0,0,0,0,0,0,0
481MB-15,38.577,-71.602,1/3/15 15:35,2015,1,3,1,0,0,0,0,0,0,0,0,0,0
481MB-17,38.352,-71.285,1/3/15 17:03,2015,1,3,1,0,0,0,0,0,0,0,0,0,0
481MB-19,38.128,-70.972,1/3/15 18:31,2015,1,3,1,0,0,0,0,0,0,0,0,0,0
481MB-21,37.913,-70.64,1/3/15 19:58,2015,1,3,1,0,0,0,0,0,0,0,0,0,0
481MB-23,37.713,-70.302,1/3/15 21:22,2015,1,3,1,0,0,0,0,0,0,0,0,0,0
481MB-25,37.513,-69.965,1/3/15 22:47,2015,1,3,1,0,0,0,0,0,0,0,0,0,0
481MB-27,37.293,-69.643,1/4/15 0:18,2015,1,4,1,0,0,0,0,0,0,0,0,0,0
481MB-29,37.067,-69.338,1/4/15 1:53,2015,1,4,1,0,0,0,0,0,0,0,0,0,0
481MB-31,36.835,-69.032,1/4/15 3:28,2015,1,4,1,0,0,0,0,0,0,0,0,0,0
481MB-33,36.607,-68.73,1/4/15 5:02,2015,1,4,1,0,0,0,0,0,0,0,0,0,0
481MB-35,36.377,-68.43,1/4/15 6:35,2015,1,4,1,0,0,0,0,0,0,0,0,0,0
481MB-37,36.153,-68.135,1/4/15 8:05,2015,1,4,1,0,0,0,0,0,0,0,0,0,0
481MB-39,35.93,-67.828,1/4/15 9:36,2015,1,4,1,0,0,0,0,0,0,0,0,0,0
481MB-41,35.705,-67.525,1/4/15 11:06,2015,1,4,1,0,0,0,0,0,0,0,0,0,0
481MB-43,35.458,-67.252,1/4/15 12:38,2015,1,4,1,0,0,0,0,0,0,0,0,0,0
455MC-1,43.145,-65.898,1/14/15 5:09,2015,1,14,1,0,0,0,0,0,0,0,0,0,0
455MC-3,43.203,-66.35,1/14/15 6:18,2015,1,14,1,0,0,0,0,0,0,0,0,0,0
455MC-5,43.26,-66.8,1/14/15 7:26,2015,1,14,1,0,0,0,0,0,0,0,0,0,0
455MC-7,43.315,-67.252,1/14/15 8:36,2015,1,14,1,0,0,0,0,0,0,0,0,0,0
455MC-9,43.367,-67.703,1/14/15 9:44,2015,1,14,1,0,0,0,0,0,0,0,0,0,0
455MC-11,43.418,-68.157,1/14/15 10:53,2015,1,14,1,0,0,0,0,0,0,0,0,0,0
455MC-13,43.468,-68.612,1/14/15 12:01,2015,1,14,1,0,0,0,0,0,0,0,0,0,0
455MC-15,43.515,-69.067,1/14/15 13:10,2015,1,14,1,0,0,0,0,0,0,0,0,0,0
482MB-1,40.308,-73.667,2/21/15 0:09,2015,2,21,1,0,0,0,0,0,0,0,0,0,0
482MB-3,40.062,-73.373,2/21/15 1:48,2015,2,21,1,0,0,0,0,0,0,0,0,0,0
482MB-5,39.815,-73.082,2/21/15 3:27,2015,2,21,1,0,0,0,0,0,0,0,0,0,0
482MB-7,39.577,-72.795,2/21/15 5:03,2015,2,21,1,0,0,0,0,0,0,0,0,0,0
482MB-9,39.335,-72.498,2/21/15 6:42,2015,2,21,1,0,0,0,0,0,0,0,0,0,0
482MB-11,39.087,-72.197,2/21/15 8:22,2015,2,21,1,0,0,0,0,0,0,0,0,0,0
482MB-13,38.838,-71.91,2/21/15 9:54,2015,2,21,1,0,0,0,0,0,0,0,0,0,0
482MB-15,38.59,-71.625,2/21/15 11:27,2015,2,21,1,0,0,0,0,0,0,0,0,0,0
482MB-17,38.353,-71.323,2/21/15 13:03,2015,2,21,1,0,0,0,0,0,0,0,0,0,0
482MB-19,38.128,-71.008,2/21/15 14:41,2015,2,21,1,0,0,0,0,0,0,0,0,0,0
482MB-21,37.922,-70.692,2/21/15 16:10,2015,2,21,1,0,0,0,15000,0,0,0,0,0,0
482MB-23,37.715,-70.36,2/21/15 17:36,2015,2,21,1,0,0,0,0,0,0,0,0,0,0
482MB-25,37.507,-70.032,2/21/15 19:02,2015,2,21,1,0,0,0,0,0,0,0,0,0,0
482MB-27,37.282,-69.717,2/21/15 20:38,2015,2,21,1,0,0,0,0,0,0,0,0,0,0
482MB-29,37.053,-69.41,2/21/15 22:12,2015,2,21,1,0,0,0,0,0,0,0,0,0,0
482MB-31,36.828,-69.118,2/21/15 23:46,2015,2,21,1,0,0,0,0,0,0,0,0,0,0
482MB-33,36.587,-68.832,2/22/15 1:33,2015,2,22,1,0,0,0,0,0,0,0,0,0,0
482MB-35,36.345,-68.547,2/22/15 3:19,2015,2,22,1,0,0,0,0,0,0,0,0,0,0
482MB-37,36.097,-68.283,2/22/15 4:57,2015,2,22,1,0,0,0,0,0,0,0,0,0,0
483MB-1,40.326,-73.671,3/14/15 0:40,2015,3,14,1,0.001,0.001,0,0,0,0.001,0,0,0,0
483MB-3,40.079,-73.38,3/14/15 2:21,2015,3,14,1,0,0,0,0,0,0,0,0,0,0
483MB-5,39.83,-73.09,3/14/15 3:53,2015,3,14,1,0,0,0,0,0,0,0,0,0,0
483MB-7,39.583,-72.801,3/14/15 5:17,2015,3,14,1,0,0,0,0,0,0,0,0,0,0
483MB-9,39.334,-72.513,3/14/15 6:41,2015,3,14,1,0,0,0,0,0,0,0,0,0,0
483MB-11,39.094,-72.217,3/14/15 8:12,2015,3,14,1,0,0,0,0,0,0,0,0,0,0
483MB-13,38.857,-71.915,3/14/15 9:45,2015,3,14,1,0,0,0,0,0,0,0,0,0,0
483MB-15,38.621,-71.614,3/14/15 11:19,2015,3,14,1,0,0,0,0,0,0,0,0,0,0
483MB-17,38.413,-71.282,3/14/15 13:03,2015,3,14,1,0,0,0,0,0,0,0,0,0,0
483MB-19,38.224,-70.936,3/14/15 14:42,2015,3,14,1,0,0,0,0,0,0,0,0,0,0
483MB-21,38.08,-70.554,3/14/15 16:10,2015,3,14,1,0,0,0,0,0,0,0,0,0,0
483MB-23,37.935,-70.175,3/14/15 17:39,2015,3,14,1,0,0,0,0.001,0,0,0,0,0,0
483MB-25,37.757,-69.821,3/14/15 19:07,2015,3,14,1,0.001,0,0,0,0,0,0,0,0,0
483MB-27,37.553,-69.489,3/14/15 20:35,2015,3,14,1,0,0,0.001,0,0,0,0,0,0,0
483MB-29,37.348,-69.159,3/14/15 22:03,2015,3,14,1,0,0,0,0,0,0,0,0,0,0
483MB-31,37.15,-68.823,3/14/15 23:42,2015,3,14,1,15000,0,0,0,0,0,0,0,0,0
483MB-33,36.953,-68.486,3/15/15 1:24,2015,3,15,1,0,0,0,0,0,0,0,0,0,0
483MB-35,36.752,-68.156,3/15/15 3:10,2015,3,15,1,0,0,0,0,0,0,0,0,0,0
